id,file,line,context,original,translation,status,error
4fbfad60,game/objects/effects/decals/turfdecals/tilecoloring.dm,506,name,dark diagonal centre,,pending,
976867cb,game/objects/effects/decals/turfdecals/tilecoloring.dm,510,name,dark diagonal edge,,pending,
b9e45266,game/objects/effects/decals/turfdecals/tilecoloring.dm,515,name,colorful corner,,pending,
e69cb0ca,game/objects/effects/decals/turfdecals/tilecoloring.dm,520,name,opposing colorful corners,,pending,
d0696664,game/objects/effects/decals/turfdecals/tilecoloring.dm,524,name,colorful half,,pending,
6e63a689,game/objects/effects/decals/turfdecals/tilecoloring.dm,528,name,contrasted colorful half,,pending,
c6d659f8,game/objects/effects/decals/turfdecals/tilecoloring.dm,532,name,colorful anticorner,,pending,
89718dad,game/objects/effects/decals/turfdecals/tilecoloring.dm,536,name,contrasted colorful anticorner,,pending,
16c2e882,game/objects/effects/decals/turfdecals/tilecoloring.dm,540,name,colorful fourcorners,,pending,
db60ed98,game/objects/effects/decals/turfdecals/tilecoloring.dm,544,name,colorful full,,pending,
5e06d9b2,game/objects/effects/decals/turfdecals/tilecoloring.dm,548,name,colorful diagonal centre,,pending,
0058eac1,game/objects/effects/decals/turfdecals/tilecoloring.dm,552,name,colorful diagonal edge,,pending,
e1641e7b,game/objects/effects/effect_system/effect_system.dm,76,name,steam,,pending,
fc15247c,game/objects/effects/effect_system/effect_system.dm,105,name,sparks,,pending,
e77fec91,game/objects/effects/effect_system/effect_system.dm,170,name,ion trails,,pending,
efe01610,game/objects/effects/effect_system/effects_other.dm,21,visible_message,The solution violently explodes!,,pending,
eb8cadd7,game/objects/effects/effect_system/foam.dm,9,name,foam,,pending,
098a8b30,game/objects/effects/effect_system/foam.dm,173,name,foamed metal,,pending,
a88f94bd,game/objects/effects/effect_system/foam.dm,174,desc,A lightweight foamed metal wall.,,pending,
48b07a95,game/objects/effects/effect_system/particle_effects.dm,6,name,effect,,pending,
d6df7dde,game/objects/effects/effect_system/particle_effects.dm,12,name,water,,pending,
290298de,game/objects/effects/effect_system/smoke.dm,7,name,smoke,,pending,
e4617ae1,game/objects/effects/effect_system/smoke.dm,334,name,illumination,,pending,
56c44787,game/objects/effects/elevator.dm,2,name,\improper empty space,,pending,
acc906d8,game/objects/effects/elevator.dm,3,desc,There seems to be an awful lot of machinery down below,,pending,
001b7eeb,game/objects/effects/glowshroom.dm,4,name,glowshroom,,pending,
36fae7de,game/objects/effects/glowshroom.dm,5,desc,"Mycena Bregprox, a species of mushroom that glows in the dark.",,pending,
16101186,game/objects/effects/landmarks/corpsespawner.dm,19,name,Unknown,,pending,
1327c4e2,game/objects/effects/landmarks/corpsespawner.dm,156,name,Syndicate Operative,,pending,
7d335a8a,game/objects/effects/landmarks/corpsespawner.dm,176,name,Syndicate Commando,,pending,
0226e635,game/objects/effects/landmarks/corpsespawner.dm,197,name,Pirate,,pending,
4ab8321c,game/objects/effects/landmarks/corpsespawner.dm,214,name,Pirate,,pending,
2ca39c6f,game/objects/effects/landmarks/corpsespawner.dm,227,name,Pirate Gunner,,pending,
8271bc31,game/objects/effects/landmarks/corpsespawner.dm,239,name,Russian,,pending,
e18c08b8,game/objects/effects/landmarks/corpsespawner.dm,262,name,Prisoner,,pending,
0342d5d4,game/objects/effects/landmarks/corpsespawner.dm,275,name,Chef,,pending,
253cfd98,game/objects/effects/landmarks/corpsespawner.dm,292,name,Doctor,,pending,
92d2efad,game/objects/effects/landmarks/corpsespawner.dm,309,name,Engineer,,pending,
310b782d,game/objects/effects/landmarks/corpsespawner.dm,338,name,Scientist,,pending,
55e7c94c,game/objects/effects/landmarks/corpsespawner.dm,394,name,Prison Guard,,pending,
75972520,game/objects/effects/landmarks/corpsespawner.dm,410,name,Unknown PMC,,pending,
bf3993fe,game/objects/effects/landmarks/corpsespawner.dm,429,name,Colonist,,pending,
9d8e48fe,game/objects/effects/landmarks/corpsespawner.dm,443,name,Roboticist,,pending,
895dd558,game/objects/effects/landmarks/corpsespawner.dm,462,name,Staff Officer,,pending,
32b5ea7a,game/objects/effects/landmarks/corpsespawner.dm,478,name,Commander,,pending,
adfc07d6,game/objects/effects/landmarks/corpsespawner.dm,498,name,Private Security Officer,,pending,
489161ce,game/objects/effects/landmarks/corpsespawner.dm,524,name,Marine,,pending,
4e310723,game/objects/effects/landmarks/corpsespawner.dm,541,name,Marine Engineer,,pending,
6a9bae2c,game/objects/effects/landmarks/corpsespawner.dm,562,name,Marine Corpsman,,pending,
1f98e805,game/objects/effects/landmarks/corpsespawner.dm,580,name,TDF Marine,,pending,
2a040d43,game/objects/effects/landmarks/corpsespawner.dm,590,name,Assistant,,pending,
fcd6dede,game/objects/effects/landmarks/corpsespawner.dm,606,name,SOM marine,,pending,
4c1be3de,game/objects/effects/landmarks/corpsespawner.dm,620,name,SOM staff officer,,pending,
080cfd81,game/objects/effects/landmarks/corpsespawner.dm,631,name,ICC infantry,,pending,
c344e898,game/objects/effects/landmarks/corpsespawner.dm,641,name,ICC leader,,pending,
39a65136,game/objects/effects/landmarks/corpsespawner.dm,652,name,Vyacheslav operative,,pending,
dc399a39,game/objects/effects/landmarks/corpsespawner.dm,661,name,Vyacheslav officer,,pending,
324edb1b,game/objects/effects/landmarks/corpsespawner.dm,670,name,Unknown marine,,pending,
570d49d7,game/objects/effects/landmarks/corpsespawner.dm,681,name,Freelancer mercenary,,pending,
6043721d,game/objects/effects/landmarks/corpsespawner.dm,690,name,Freelancer mercenary,,pending,
095385cc,game/objects/effects/landmarks/excavation_site_spawner.dm,2,name,excavation site spawner,,pending,
eadeb8d6,game/objects/effects/landmarks/gamemode/campaign_reward_spawns.dm,3,name,TGMC Reward spawn location,,pending,
0e5ce150,game/objects/effects/landmarks/gamemode/campaign_reward_spawns.dm,19,name,SOM Reward spawn location,,pending,
8719996f,game/objects/effects/landmarks/gamemode/campaign_reward_spawns.dm,4,desc,THIS SHOULDN'T BE VISIBLE,,pending,
789446a1,game/objects/effects/landmarks/gamemode/campaign_vehicle_spawners.dm,16,name,tgmc med mech spawner,,pending,
12d57cbf,game/objects/effects/landmarks/gamemode/campaign_vehicle_spawners.dm,43,name,tgmc heavy mech spawner,,pending,
93dd1c56,game/objects/effects/landmarks/gamemode/campaign_vehicle_spawners.dm,49,name,tgmc light mech spawner,,pending,
3da9e73a,game/objects/effects/landmarks/gamemode/campaign_vehicle_spawners.dm,55,name,som med mech spawner,,pending,
a8e13838,game/objects/effects/landmarks/gamemode/campaign_vehicle_spawners.dm,61,name,som heavy mech spawner,,pending,
9e6aedb5,game/objects/effects/landmarks/gamemode/campaign_vehicle_spawners.dm,68,name,som light mech spawner,,pending,
9a48365b,game/objects/effects/landmarks/gamemode/campaign_vehicle_spawners.dm,76,name,TGMC LTB tank spawner,,pending,
efff3b43,game/objects/effects/landmarks/gamemode/campaign_vehicle_spawners.dm,120,name,TGMC LTAAP tank spawner,,pending,
2dbee133,game/objects/effects/landmarks/gamemode/campaign_vehicle_spawners.dm,129,name,SOM tank spawner - coilgun,,pending,
1f89ac54,game/objects/effects/landmarks/gamemode/campaign_vehicle_spawners.dm,140,name,SOM tank spawner - particle lance,,pending,
6b65c1a5,game/objects/effects/landmarks/gamemode/campaign_vehicle_spawners.dm,149,name,SOM tank spawner - carronade,,pending,
ecedd331,game/objects/effects/landmarks/gamemode/hvh_deploy_points.dm,155,visible_message,You see a dropship fly overhead and begin dropping ropes!,,pending,
3dbf30e3,game/objects/effects/landmarks/gamemode/hvh_deploy_points.dm,7,name,Patrol exit point,,pending,
c1ff34a6,game/objects/effects/landmarks/gamemode/hvh_deploy_points.dm,114,name,TGMC exit point 1,,pending,
0d033505,game/objects/effects/landmarks/gamemode/hvh_deploy_points.dm,119,name,TGMC exit point 2,,pending,
4a6c19b7,game/objects/effects/landmarks/gamemode/hvh_deploy_points.dm,128,name,SOM exit point 1,,pending,
56d80e68,game/objects/effects/landmarks/gamemode/hvh_deploy_points.dm,134,name,SOM exit point 2,,pending,
42bf0e49,game/objects/effects/landmarks/gamemode/hvh_deploy_points.dm,141,name,rope,,pending,
124b3518,game/objects/effects/landmarks/landmarks.dm,2,name,landmark,,pending,
0d803350,game/objects/effects/landmarks/landmarks.dm,25,name,start,,pending,
12b9fbe5,game/objects/effects/landmarks/landmarks.dm,122,name,valhalla xeno weed node spawn landmark,,pending,
a30f7905,game/objects/effects/landmarks/landmarks.dm,133,name,xeno weed node spawn landmark,,pending,
a67d5e5c,game/objects/effects/landmarks/landmarks.dm,143,name,xeno resin door spawn landmark,,pending,
e20d80ba,game/objects/effects/landmarks/landmarks.dm,153,name,xeno resin wall spawn landmark,,pending,
79c8e448,game/objects/effects/landmarks/landmarks.dm,163,name,xeno silo spawn landmark,,pending,
a9b13fc5,game/objects/effects/landmarks/landmarks.dm,173,name,xeno spawner spawn landmark,,pending,
c08427e3,game/objects/effects/landmarks/landmarks.dm,183,name,xeno tunnel spawn landmark,,pending,
f2f173de,game/objects/effects/landmarks/landmarks.dm,193,name,xeno jelly pod landmark,,pending,
92576c25,game/objects/effects/landmarks/landmarks.dm,203,name,zombie tunnel spawn landmark,,pending,
fd5bdeaf,game/objects/effects/landmarks/landmarks.dm,213,name,nuke spawn landmark,,pending,
da6d7eeb,game/objects/effects/landmarks/landmarks.dm,222,name,dropship_start_location,,pending,
cc680565,game/objects/effects/landmarks/landmarks.dm,230,name,Base Weapon Spawn,,pending,
e72e61e3,game/objects/effects/landmarks/landmarks.dm,274,name,Tier 1 Weapon Spawn,,pending,
5a0bde12,game/objects/effects/landmarks/landmarks.dm,319,name,Tier 2 Weapon Spawn,,pending,
d33faddc,game/objects/effects/landmarks/landmarks.dm,356,name,Tier 3 Weapon Spawn,,pending,
ff2b4352,game/objects/effects/landmarks/landmarks.dm,406,name,Tier 4 Weapon Spawn,,pending,
8de4652e,game/objects/effects/landmarks/landmarks.dm,444,name,Tier 5 Weapon Spawn,,pending,
20f22b42,game/objects/effects/landmarks/landmarks.dm,459,name,Tier meme Weapon Spawn,,pending,
584260df,game/objects/effects/landmarks/landmarks.dm,467,name,Sensor tower,,pending,
621751db,game/objects/effects/landmarks/landmarks.dm,488,name,Valhalla xeno spawn,,pending,
e28ae61a,game/objects/effects/landmarks/landmarks.dm,493,name,Marine spawner landmark,,pending,
a36108df,game/objects/effects/landmarks/landmarks.dm,497,name,Vehicle spawner landmark,,pending,
97684575,game/objects/effects/landmarks/landmarks.dm,501,name,EORD roomba spawn point,,pending,
ead3ef52,game/objects/effects/landmarks/landmarks.dm,514,name,unit test zone bottom left,,pending,
e57e858e,game/objects/effects/landmarks/landmarks.dm,519,name,unit test zone top right,,pending,
82a01570,game/objects/effects/landmarks/mob_spawner.dm,3,name,MOB SPAWNER,,pending,
64bb5f94,game/objects/effects/landmarks/mob_spawner.dm,16,name,monkey spawner,,pending,
8d5dafaa,game/objects/effects/landmarks/mob_spawner.dm,23,name,farwa spawner,,pending,
7ba0a992,game/objects/effects/landmarks/mode.dm,5,name,fog blocker,,pending,
73aad360,game/objects/effects/landmarks/mode.dm,19,name,xeno spawn protection,,pending,
4c8e1e73,game/objects/effects/manifest.dm,2,name,manifest,,pending,
f1b1a657,game/objects/effects/misc.dm,130,to_chat,"You peer through the fog, but it's impossible to tell what's on the other side...",,pending,
b6dbc95c,game/objects/effects/misc.dm,3,name,strange present,,pending,
f13442c3,game/objects/effects/misc.dm,12,name,beam,,pending,
047ff800,game/objects/effects/misc.dm,18,name,begin,,pending,
65d91fd8,game/objects/effects/misc.dm,27,name,list container,,pending,
7ec1266b,game/objects/effects/misc.dm,30,name,mobl,,pending,
2223e4af,game/objects/effects/misc.dm,36,name,Projection,,pending,
c713713a,game/objects/effects/misc.dm,112,name,dense fog,,pending,
818291d4,game/objects/effects/misc.dm,155,name,fog,,pending,
2d3bd4ac,game/objects/effects/misc.dm,211,name,lighting fx obj,,pending,
958fd563,game/objects/effects/misc.dm,233,name,mob lighting fx,,pending,
d66074e1,game/objects/effects/misc.dm,4,desc,It's a ... present?,,pending,
b39c7ef6,game/objects/effects/misc.dm,37,desc,This looks like a projection of something.,,pending,
3cf19041,game/objects/effects/misc.dm,113,desc,It looks way too dangerous to traverse. Best wait until it has cleared up.,,pending,
fb01c73b,game/objects/effects/misc.dm,156,desc,It looks dangerous to traverse.,,pending,
46c3676e,game/objects/effects/misc.dm,212,desc,Tell a coder if you're seeing this.,,pending,
d55d0cb5,game/objects/effects/overlays.dm,6,name,overlay,,pending,
2cb25175,game/objects/effects/overlays.dm,9,name,beam,,pending,
4ca4c46d,game/objects/effects/overlays.dm,18,name,Palm tree,,pending,
0ddfbc7a,game/objects/effects/overlays.dm,26,name,Palm tree,,pending,
a96ff115,game/objects/effects/overlays.dm,34,name,Coconuts,,pending,
3f3faab2,game/objects/effects/overlays.dm,39,name,Sparks,,pending,
8d8eb44f,game/objects/effects/overlays.dm,54,name,blinking laser,,pending,
408024c4,game/objects/effects/overlays.dm,121,name,prediction matrix,,pending,
ce44e341,game/objects/effects/overlays.dm,155,name,pod warning,,pending,
10d007b4,game/objects/effects/overlays.dm,174,name,arrow,,pending,
f1eb6d93,game/objects/effects/overlays.dm,188,name,laser,,pending,
7c0c24c5,game/objects/effects/overlays.dm,203,name,laser,,pending,
c36fcd08,game/objects/effects/overlays.dm,219,name,\improper[named] at [get_area_name(src)],,pending,
383f9815,game/objects/effects/overlays.dm,285,name,blinking laser,,pending,
133ffc34,game/objects/effects/overlays.dm,294,name,laser,,pending,
ddaaa4a8,game/objects/effects/overlays.dm,303,name,emp sparks,,pending,
791b6697,game/objects/effects/overlays.dm,311,name,emp pulse,,pending,
9af06213,game/objects/effects/overlays.dm,318,name,tanklaser,,pending,
c4cdfb77,game/objects/effects/overlays.dm,175,desc,It's an arrow hanging in mid-air. There may be a wizard about.,,pending,
2a481ec5,game/objects/effects/portals.dm,2,name,portal,,pending,
683a942e,game/objects/effects/portals.dm,3,desc,Looks unstable.,,pending,
e01ebc79,game/objects/effects/spawners/bombspawner.dm,2,name,bomb,,pending,
8638f0bd,game/objects/effects/spawners/modularmappingspawner.dm,2,name,Modular map marker,,pending,
9d78ef1c,game/objects/effects/spawners/random/clothing.dm,4,name,Random base clothing spawner,,pending,
9a63094a,game/objects/effects/spawners/random/clothing.dm,11,name,Random clothing spawner,,pending,
22e338e5,game/objects/effects/spawners/random/clothing.dm,54,name,Random hat spawner,,pending,
9954cd31,game/objects/effects/spawners/random/clothing.dm,94,name,colored glove spawner,,pending,
b9bf7ca0,game/objects/effects/spawners/random/clothing.dm,116,name,dark glove spawner,,pending,
500fee78,game/objects/effects/spawners/random/clothing.dm,136,name,sunglasses spawner,,pending,
4d9fd1b6,game/objects/effects/spawners/random/engineering.dm,2,name,Random base engineering spawner,,pending,
27c0ab2d,game/objects/effects/spawners/random/engineering.dm,10,name,Random Tool,,pending,
545c8373,game/objects/effects/spawners/random/engineering.dm,22,name,Random Scanner,,pending,
19f521c8,game/objects/effects/spawners/random/engineering.dm,31,name,Random Powercell,,pending,
0c70e412,game/objects/effects/spawners/random/engineering.dm,56,name,Random pickaxe spawner,,pending,
6d2df4f7,game/objects/effects/spawners/random/engineering.dm,66,name,Random digging instrument spawner,,pending,
38c457d0,game/objects/effects/spawners/random/engineering.dm,74,name,Bomb Supply,,pending,
859a6c2b,game/objects/effects/spawners/random/engineering.dm,84,name,Random Toolbox,,pending,
3c1cc674,game/objects/effects/spawners/random/engineering.dm,115,name,Random Tech Supply,,pending,
b67d6109,game/objects/effects/spawners/random/engineering.dm,132,name,inflatable spawner,,pending,
5b285d81,game/objects/effects/spawners/random/engineering.dm,154,name,gascan spawner,,pending,
c2f43431,game/objects/effects/spawners/random/engineering.dm,163,name,handheld lighting spawner,,pending,
76f75d56,game/objects/effects/spawners/random/engineering.dm,175,name,Random fuel cell spawner,,pending,
6fd72f12,game/objects/effects/spawners/random/engineering.dm,193,name,Random engi belt spawner,,pending,
